page_id,title,url,breadcrumb_html
travel37,Historical Places,/travel/notable-destinations/historical-places,"<span class=""crumb"">Travel</span> &gt; <span class=""crumb"">Notable destinations</span> &gt; <a href=""https://www.india.co.in/travel/notable-destinations/historical-places"">Historical places</a>"
travel38,Cultural Heritage,/travel/notable-destinations/cultural-heritage,"<span class=""crumb"">Travel</span> &gt; <span class=""crumb"">Notable destinations</span> &gt; <a href=""https://www.india.co.in/travel/notable-destinations/cultural-heritage"">Cultural heritage</a>"
travel39,Temples in India,/travel/spirituality/temples-in-india,"<span class=""crumb"">Travel</span> &gt; <span class=""crumb"">Spirituality</span> &gt; <a href=""https://www.india.co.in/travel/spirituality/temples-in-india"">Temples in india</a>"
travel40,Ram Temple in Ayodhya,/travel/spirituality/ram-temple-in-ayodhya,"<span class=""crumb"">Travel</span> &gt; <span class=""crumb"">Spirituality</span> &gt; <a href=""https://www.india.co.in/travel/spirituality/ram-temple-in-ayodhya"">Ram temple in ayodhya</a>"
travel41,Travel Planning Portals,/travel/travel-planning-portals,"<span class=""crumb"">Travel</span> &gt; <a href=""https://www.india.co.in/travel/travel-planning-portals"">Travel planning portals</a>"
travel42,Visa for India,/travel/visa-for-india,"<span class=""crumb"">Travel</span> &gt; <a href=""https://www.india.co.in/travel/visa-for-india"">Visa for india</a>"
highlights7,Chandrayaan-3,/highlights/chandrayaan-3,"<span class=""crumb"">Highlights</span> &gt; <a href=""https://www.india.co.in/highlights/chandrayaan-3"">Chandrayaan 3</a>"
highlights8,Operation Sindoor,/highlights/operation-sindoor,"<span class=""crumb"">Highlights</span> &gt; <a href=""https://www.india.co.in/highlights/operation-sindoor"">Operation sindoor</a>"
highlights9,The Rise of Aadhaar and UPI,/highlights/the-rise-of-aadhaar-and-upi,"<span class=""crumb"">Highlights</span> &gt; <a href=""https://www.india.co.in/highlights/the-rise-of-aadhaar-and-upi"">The rise of aadhaar and upi</a>"
info13,About Us,/info/about-us,"<span class=""crumb"">Info</span> &gt; <a href=""https://www.india.co.in/info/about-us"">About us</a>"
info14,Privacy Policy,/info/about-us/privacy-policy,"<span class=""crumb"">Info</span> &gt; <a href=""https://www.india.co.in/info/about-us"">About us</a> &gt; <a href=""https://www.india.co.in/info/about-us/privacy-policy"">Privacy policy</a>"
india-store1,.,/india-store/about-india-store/links/guest-editors,"<span class=""crumb"">India store</span> &gt; <span class=""crumb"">About india store</span> &gt; <span class=""crumb"">Links</span> &gt; <a href=""https://www.india.co.in/india-store/about-india-store/links/guest-editors"">Guest editors</a>"
